品种,合约代码,交易单位,最小变动价,开始交易日,最后交易日,最后交割日
豆粕,m1909-P-2800,10,0.5,20180918,20190807,-
豆粕,m1909-P-2850,10,0.5,20180918,20190807,-
豆粕,m1909-P-2900,10,0.5,20180918,20190807,-
豆粕,m1909-P-2950,10,0.5,20180918,20190807,-
豆粕,m1909-P-3000,10,0.5,20180918,20190807,-
豆粕,m1909-P-3050,10,0.5,20180928,20190807,-
豆粕,m1909-P-3100,10,0.5,20181008,20190807,-
豆粕,m1909-P-3150,10,0.5,20181010,20190807,-
豆粕,m1909-P-3200,10,0.5,20190530,20190807,-
豆粕,m1909-P-3250,10,0.5,20190530,20190807,-
豆粕,m1911-C-2350,10,0.5,20190301,20191014,-
豆粕,m1911-C-2400,10,0.5,20190115,20191014,-
豆粕,m1911-C-2450,10,0.5,20181225,20191014,-
豆粕,m1911-C-2500,10,0.5,20181128,20191014,-
豆粕,m1911-C-2550,10,0.5,20181127,20191014,-
豆粕,m1911-C-2600,10,0.5,20181116,20191014,-
豆粕,m1911-C-2650,10,0.5,20181116,20191014,-
豆粕,m1911-C-2700,10,0.5,20181116,20191014,-
豆粕,m1911-C-2750,10,0.5,20181116,20191014,-
豆粕,m1911-C-2800,10,0.5,20181116,20191014,-
豆粕,m1911-C-2850,10,0.5,20181116,20191014,-
豆粕,m1911-C-2900,10,0.5,20181116,20191014,-
豆粕,m1911-C-2950,10,0.5,20181116,20191014,-
豆粕,m1911-C-3000,10,0.5,20181116,20191014,-
豆粕,m1911-C-3050,10,0.5,20181116,20191014,-
豆粕,m1911-C-3100,10,0.5,20181119,20191014,-
豆粕,m1911-C-3150,10,0.5,20190530,20191014,-
豆粕,m1911-C-3200,10,0.5,20190530,20191014,-
豆粕,m1911-C-3250,10,0.5,20190530,20191014,-
豆粕,m1911-P-2350,10,0.5,20190301,20191014,-
豆粕,m1911-P-2400,10,0.5,20190115,20191014,-
豆粕,m1911-P-2450,10,0.5,20181225,20191014,-
豆粕,m1911-P-2500,10,0.5,20181128,20191014,-
豆粕,m1911-P-2550,10,0.5,20181127,20191014,-
豆粕,m1911-P-2600,10,0.5,20181116,20191014,-
豆粕,m1911-P-2650,10,0.5,20181116,20191014,-
豆粕,m1911-P-2700,10,0.5,20181116,20191014,-
豆粕,m1911-P-2750,10,0.5,20181116,20191014,-
豆粕,m1911-P-2800,10,0.5,20181116,20191014,-
豆粕,m1911-P-2850,10,0.5,20181116,20191014,-
豆粕,m1911-P-2900,10,0.5,20181116,20191014,-
豆粕,m1911-P-2950,10,0.5,20181116,20191014,-
豆粕,m1911-P-3000,10,0.5,20181116,20191014,-
豆粕,m1911-P-3050,10,0.5,20181116,20191014,-
豆粕,m1911-P-3100,10,0.5,20181119,20191014,-
豆粕,m1911-P-3150,10,0.5,20190530,20191014,-
豆粕,m1911-P-3200,10,0.5,20190530,20191014,-
豆粕,m1911-P-3250,10,0.5,20190530,20191014,-
豆粕,m1912-C-2350,10,0.5,20190201,20191107,-
豆粕,m1912-C-2400,10,0.5,20190116,20191107,-
豆粕,m1912-C-2450,10,0.5,20181226,20191107,-
豆粕,m1912-C-2500,10,0.5,20181219,20191107,-
豆粕,m1912-C-2550,10,0.5,20181219,20191107,-
豆粕,m1912-C-2600,10,0.5,20181219,20191107,-
豆粕,m1912-C-2650,10,0.5,20181219,20191107,-
豆粕,m1912-C-2700,10,0.5,20181219,20191107,-
豆粕,m1912-C-2750,10,0.5,20181219,20191107,-
豆粕,m1912-C-2800,10,0.5,20181219,20191107,-
豆粕,m1912-C-2850,10,0.5,20181219,20191107,-
豆粕,m1912-C-2900,10,0.5,20181219,20191107,-
豆粕,m1912-C-2950,10,0.5,20181219,20191107,-
豆粕,m1912-C-3000,10,0.5,20181220,20191107,-
豆粕,m1912-C-3050,10,0.5,20190530,20191107,-
豆粕,m1912-C-3100,10,0.5,20190530,20191107,-
豆粕,m1912-C-3150,10,0.5,20190530,20191107,-
豆粕,m1912-C-3200,10,0.5,20190530,20191107,-
豆粕,m1912-C-3250,10,0.5,20190903,20191107,-
豆粕,m1912-P-2350,10,0.5,20190201,20191107,-
豆粕,m1912-P-2400,10,0.5,20190116,20191107,-
豆粕,m1912-P-2450,10,0.5,20181226,20191107,-
豆粕,m1912-P-2500,10,0.5,20181219,20191107,-
豆粕,m1912-P-2550,10,0.5,20181219,20191107,-
豆粕,m1912-P-2600,10,0.5,20181219,20191107,-
豆粕,m1912-P-2650,10,0.5,20181219,20191107,-
豆粕,m1912-P-2700,10,0.5,20181219,20191107,-
豆粕,m1912-P-2750,10,0.5,20181219,20191107,-
豆粕,m1912-P-2800,10,0.5,20181219,20191107,-
豆粕,m1912-P-2850,10,0.5,20181219,20191107,-
豆粕,m1912-P-2900,10,0.5,20181219,20191107,-
豆粕,m1912-P-2950,10,0.5,20181219,20191107,-
豆粕,m1912-P-3000,10,0.5,20181220,20191107,-
豆粕,m1912-P-3050,10,0.5,20190530,20191107,-
豆粕,m1912-P-3100,10,0.5,20190530,20191107,-
豆粕,m1912-P-3150,10,0.5,20190530,20191107,-
豆粕,m1912-P-3200,10,0.5,20190530,20191107,-
豆粕,m1912-P-3250,10,0.5,20190903,20191107,-
豆粕,m2001-C-2400,10,0.5,20190117,20191206,-
豆粕,m2001-C-2450,10,0.5,20190117,20191206,-
豆粕,m2001-C-2500,10,0.5,20190117,20191206,-
豆粕,m2001-C-2550,10,0.5,20190117,20191206,-
豆粕,m2001-C-2600,10,0.5,20190117,20191206,-
豆粕,m2001-C-2650,10,0.5,20190117,20191206,-
豆粕,m2001-C-2700,10,0.5,20190117,20191206,-
豆粕,m2001-C-2750,10,0.5,20190117,20191206,-
豆粕,m2001-C-2800,10,0.5,20190117,20191206,-
豆粕,m2001-C-2850,10,0.5,20190117,20191206,-
豆粕,m2001-C-2900,10,0.5,20190121,20191206,-
豆粕,m2001-C-2950,10,0.5,20190201,20191206,-
豆粕,m2001-C-3000,10,0.5,20190211,20191206,-
豆粕,m2001-C-3050,10,0.5,20190529,20191206,-
豆粕,m2001-C-3100,10,0.5,20190530,20191206,-
豆粕,m2001-C-3150,10,0.5,20190530,20191206,-
豆粕,m2001-C-3200,10,0.5,20190530,20191206,-
豆粕,m2001-C-3250,10,0.5,20190530,20191206,-
豆粕,m2001-P-2400,10,0.5,20190117,20191206,-
豆粕,m2001-P-2450,10,0.5,20190117,20191206,-
豆粕,m2001-P-2500,10,0.5,20190117,20191206,-
豆粕,m2001-P-2550,10,0.5,20190117,20191206,-
豆粕,m2001-P-2600,10,0.5,20190117,20191206,-
豆粕,m2001-P-2650,10,0.5,20190117,20191206,-
豆粕,m2001-P-2700,10,0.5,20190117,20191206,-
豆粕,m2001-P-2750,10,0.5,20190117,20191206,-
豆粕,m2001-P-2800,10,0.5,20190117,20191206,-
豆粕,m2001-P-2850,10,0.5,20190117,20191206,-
豆粕,m2001-P-2900,10,0.5,20190121,20191206,-
豆粕,m2001-P-2950,10,0.5,20190201,20191206,-
豆粕,m2001-P-3000,10,0.5,20190211,20191206,-
豆粕,m2001-P-3050,10,0.5,20190529,20191206,-
豆粕,m2001-P-3100,10,0.5,20190530,20191206,-
豆粕,m2001-P-3150,10,0.5,20190530,20191206,-
豆粕,m2001-P-3200,10,0.5,20190530,20191206,-
豆粕,m2001-P-3250,10,0.5,20190530,20191206,-
豆粕,m2003-C-2400,10,0.5,20190506,20200207,-
豆粕,m2003-C-2450,10,0.5,20190318,20200207,-
豆粕,m2003-C-2500,10,0.5,20190318,20200207,-
豆粕,m2003-C-2550,10,0.5,20190318,20200207,-
豆粕,m2003-C-2600,10,0.5,20190318,20200207,-
豆粕,m2003-C-2650,10,0.5,20190318,20200207,-
豆粕,m2003-C-2700,10,0.5,20190318,20200207,-
豆粕,m2003-C-2750,10,0.5,20190318,20200207,-
豆粕,m2003-C-2800,10,0.5,20190318,20200207,-
豆粕,m2003-C-2850,10,0.5,20190318,20200207,-
豆粕,m2003-C-2900,10,0.5,20190318,20200207,-
豆粕,m2003-C-2950,10,0.5,20190529,20200207,-
豆粕,m2003-C-3000,10,0.5,20190530,20200207,-
豆粕,m2003-C-3050,10,0.5,20190530,20200207,-
豆粕,m2003-C-3100,10,0.5,20190530,20200207,-
豆粕,m2003-C-3150,10,0.5,20190530,20200207,-
豆粕,m2003-P-2400,10,0.5,20190506,20200207,-
豆粕,m2003-P-2450,10,0.5,20190318,20200207,-
豆粕,m2003-P-2500,10,0.5,20190318,20200207,-
豆粕,m2003-P-2550,10,0.5,20190318,20200207,-
豆粕,m2003-P-2600,10,0.5,20190318,20200207,-
豆粕,m2003-P-2650,10,0.5,20190318,20200207,-
豆粕,m2003-P-2700,10,0.5,20190318,20200207,-
豆粕,m2003-P-2750,10,0.5,20190318,20200207,-
豆粕,m2003-P-2800,10,0.5,20190318,20200207,-
豆粕,m2003-P-2850,10,0.5,20190318,20200207,-
豆粕,m2003-P-2900,10,0.5,20190318,20200207,-
豆粕,m2003-P-2950,10,0.5,20190529,20200207,-
豆粕,m2003-P-3000,10,0.5,20190530,20200207,-
豆粕,m2003-P-3050,10,0.5,20190530,20200207,-
豆粕,m2003-P-3100,10,0.5,20190530,20200207,-
豆粕,m2003-P-3150,10,0.5,20190530,20200207,-
豆粕,m2005-C-2400,10,0.5,20190527,20200409,-
豆粕,m2005-C-2450,10,0.5,20190521,20200409,-
豆粕,m2005-C-2500,10,0.5,20190521,20200409,-
豆粕,m2005-C-2550,10,0.5,20190521,20200409,-
豆粕,m2005-C-2600,10,0.5,20190521,20200409,-
豆粕,m2005-C-2650,10,0.5,20190521,20200409,-
豆粕,m2005-C-2700,10,0.5,20190521,20200409,-
豆粕,m2005-C-2750,10,0.5,20190521,20200409,-
豆粕,m2005-C-2800,10,0.5,20190521,20200409,-
豆粕,m2005-C-2850,10,0.5,20190529,20200409,-
豆粕,m2005-C-2900,10,0.5,20190530,20200409,-
豆粕,m2005-C-2950,10,0.5,20190530,20200409,-
豆粕,m2005-C-3000,10,0.5,20190530,20200409,-
豆粕,m2005-C-3050,10,0.5,20190530,20200409,-
豆粕,m2005-C-3100,10,0.5,20191014,20200409,-
豆粕,m2005-P-2400,10,0.5,20190527,20200409,-
豆粕,m2005-P-2450,10,0.5,20190521,20200409,-
豆粕,m2005-P-2500,10,0.5,20190521,20200409,-
豆粕,m2005-P-2550,10,0.5,20190521,20200409,-
豆粕,m2005-P-2600,10,0.5,20190521,20200409,-
豆粕,m2005-P-2650,10,0.5,20190521,20200409,-
豆粕,m2005-P-2700,10,0.5,20190521,20200409,-
豆粕,m2005-P-2750,10,0.5,20190521,20200409,-
豆粕,m2005-P-2800,10,0.5,20190521,20200409,-
豆粕,m2005-P-2850,10,0.5,20190529,20200409,-
豆粕,m2005-P-2900,10,0.5,20190530,20200409,-
豆粕,m2005-P-2950,10,0.5,20190530,20200409,-
豆粕,m2005-P-3000,10,0.5,20190530,20200409,-
豆粕,m2005-P-3050,10,0.5,20190530,20200409,-
豆粕,m2005-P-3100,10,0.5,20191014,20200409,-
豆粕,m2007-C-2500,10,0.5,20190802,20200605,-
豆粕,m2007-C-2550,10,0.5,20190717,20200605,-
豆粕,m2007-C-2600,10,0.5,20190716,20200605,-
豆粕,m2007-C-2650,10,0.5,20190716,20200605,-
豆粕,m2007-C-2700,10,0.5,20190716,20200605,-
豆粕,m2007-C-2750,10,0.5,20190716,20200605,-
豆粕,m2007-C-2800,10,0.5,20190716,20200605,-
豆粕,m2007-C-2850,10,0.5,20190716,20200605,-
豆粕,m2007-C-2900,10,0.5,20190716,20200605,-
豆粕,m2007-C-2950,10,0.5,20190716,20200605,-
豆粕,m2007-C-3000,10,0.5,20190904,20200605,-
豆粕,m2007-C-3050,10,0.5,20191010,20200605,-
豆粕,m2007-C-3100,10,0.5,20191014,20200605,-
豆粕,m2007-P-2500,10,0.5,20190802,20200605,-
豆粕,m2007-P-2550,10,0.5,20190717,20200605,-
豆粕,m2007-P-2600,10,0.5,20190716,20200605,-
豆粕,m2007-P-2650,10,0.5,20190716,20200605,-
豆粕,m2007-P-2700,10,0.5,20190716,20200605,-
豆粕,m2007-P-2750,10,0.5,20190716,20200605,-
豆粕,m2007-P-2800,10,0.5,20190716,20200605,-
豆粕,m2007-P-2850,10,0.5,20190716,20200605,-
豆粕,m2007-P-2900,10,0.5,20190716,20200605,-
豆粕,m2007-P-2950,10,0.5,20190716,20200605,-
豆粕,m2007-P-3000,10,0.5,20190904,20200605,-
豆粕,m2007-P-3050,10,0.5,20191010,20200605,-
豆粕,m2007-P-3100,10,0.5,20191014,20200605,-
豆粕,m2008-C-2550,10,0.5,20190819,20200707,-
豆粕,m2008-C-2600,10,0.5,20190819,20200707,-
豆粕,m2008-C-2650,10,0.5,20190819,20200707,-
豆粕,m2008-C-2700,10,0.5,20190819,20200707,-
豆粕,m2008-C-2750,10,0.5,20190819,20200707,-
豆粕,m2008-C-2800,10,0.5,20190819,20200707,-
豆粕,m2008-C-2850,10,0.5,20190819,20200707,-
豆粕,m2008-C-2900,10,0.5,20190819,20200707,-
豆粕,m2008-C-2950,10,0.5,20190819,20200707,-
豆粕,m2008-C-3000,10,0.5,20190827,20200707,-
豆粕,m2008-C-3050,10,0.5,20191008,20200707,-
豆粕,m2008-C-3100,10,0.5,20191010,20200707,-
豆粕,m2008-C-3150,10,0.5,20191014,20200707,-
豆粕,m2008-P-2550,10,0.5,20190819,20200707,-
豆粕,m2008-P-2600,10,0.5,20190819,20200707,-
豆粕,m2008-P-2650,10,0.5,20190819,20200707,-
豆粕,m2008-P-2700,10,0.5,20190819,20200707,-
豆粕,m2008-P-2750,10,0.5,20190819,20200707,-
豆粕,m2008-P-2800,10,0.5,20190819,20200707,-
豆粕,m2008-P-2850,10,0.5,20190819,20200707,-
豆粕,m2008-P-2900,10,0.5,20190819,20200707,-
豆粕,m2008-P-2950,10,0.5,20190819,20200707,-
豆粕,m2008-P-3000,10,0.5,20190827,20200707,-
豆粕,m2008-P-3050,10,0.5,20191008,20200707,-
豆粕,m2008-P-3100,10,0.5,20191010,20200707,-
豆粕,m2008-P-3150,10,0.5,20191014,20200707,-
豆粕,m2009-C-2550,10,0.5,20190930,20200807,-
豆粕,m2009-C-2600,10,0.5,20190918,20200807,-
豆粕,m2009-C-2650,10,0.5,20190918,20200807,-
豆粕,m2009-C-2700,10,0.5,20190918,20200807,-
豆粕,m2009-C-2750,10,0.5,20190918,20200807,-
豆粕,m2009-C-2800,10,0.5,20190918,20200807,-
豆粕,m2009-C-2850,10,0.5,20190918,20200807,-
豆粕,m2009-C-2900,10,0.5,20190918,20200807,-
豆粕,m2009-C-2950,10,0.5,20190918,20200807,-
豆粕,m2009-C-3000,10,0.5,20190918,20200807,-
豆粕,m2009-C-3050,10,0.5,20191008,20200807,-
豆粕,m2009-C-3100,10,0.5,20191010,20200807,-
豆粕,m2009-C-3150,10,0.5,20191014,20200807,-
豆粕,m2009-P-2550,10,0.5,20190930,20200807,-
豆粕,m2009-P-2600,10,0.5,20190918,20200807,-
豆粕,m2009-P-2650,10,0.5,20190918,20200807,-
豆粕,m2009-P-2700,10,0.5,20190918,20200807,-
豆粕,m2009-P-2750,10,0.5,20190918,20200807,-
豆粕,m2009-P-2800,10,0.5,20190918,20200807,-
豆粕,m2009-P-2850,10,0.5,20190918,20200807,-
豆粕,m2009-P-2900,10,0.5,20190918,20200807,-
豆粕,m2009-P-2950,10,0.5,20190918,20200807,-
豆粕,m2009-P-3000,10,0.5,20190918,20200807,-
豆粕,m2009-P-3050,10,0.5,20191008,20200807,-
豆粕,m2009-P-3100,10,0.5,20191010,20200807,-
豆粕,m2009-P-3150,10,0.5,20191014,20200807,-
