keyword,type,date,index
豆油期货,all,2011-05-13,198
豆油期货,pc,2011-05-13,131
豆油期货,wise,2011-05-13,67
豆油期货,all,2011-05-14,83
豆油期货,pc,2011-05-14,83
豆油期货,wise,2011-05-14,0
豆油期货,all,2011-05-15,133
豆油期货,pc,2011-05-15,76
豆油期货,wise,2011-05-15,57
豆油期货,all,2011-05-16,158
豆油期货,pc,2011-05-16,95
豆油期货,wise,2011-05-16,63
豆油期货,all,2011-05-17,178
豆油期货,pc,2011-05-17,104
豆油期货,wise,2011-05-17,74
豆油期货,all,2011-05-18,162
豆油期货,pc,2011-05-18,101
豆油期货,wise,2011-05-18,61
豆油期货,all,2011-05-19,183
豆油期货,pc,2011-05-19,112
豆油期货,wise,2011-05-19,71
豆油期货,all,2011-05-20,182
豆油期货,pc,2011-05-20,112
豆油期货,wise,2011-05-20,70
豆油期货,all,2011-05-21,151
豆油期货,pc,2011-05-21,93
豆油期货,wise,2011-05-21,58
豆油期货,all,2011-05-22,146
豆油期货,pc,2011-05-22,89
豆油期货,wise,2011-05-22,57
豆油期货,all,2011-05-23,171
豆油期货,pc,2011-05-23,102
豆油期货,wise,2011-05-23,69
豆油期货,all,2011-05-24,178
豆油期货,pc,2011-05-24,108
豆油期货,wise,2011-05-24,70
豆油期货,all,2011-05-25,165
豆油期货,pc,2011-05-25,102
豆油期货,wise,2011-05-25,63
豆油期货,all,2011-05-26,199
豆油期货,pc,2011-05-26,133
豆油期货,wise,2011-05-26,66
豆油期货,all,2011-05-27,186
豆油期货,pc,2011-05-27,120
豆油期货,wise,2011-05-27,66
豆油期货,all,2011-05-28,89
豆油期货,pc,2011-05-28,89
豆油期货,wise,2011-05-28,0
豆油期货,all,2011-05-29,145
豆油期货,pc,2011-05-29,87
豆油期货,wise,2011-05-29,58
豆油期货,all,2011-05-30,192
豆油期货,pc,2011-05-30,121
豆油期货,wise,2011-05-30,71
豆油期货,all,2011-05-31,157
豆油期货,pc,2011-05-31,87
豆油期货,wise,2011-05-31,70
豆油期货,all,2011-06-01,166
豆油期货,pc,2011-06-01,101
豆油期货,wise,2011-06-01,65
豆油期货,all,2011-06-02,169
豆油期货,pc,2011-06-02,102
豆油期货,wise,2011-06-02,67
豆油期货,all,2011-06-03,179
豆油期货,pc,2011-06-03,114
豆油期货,wise,2011-06-03,65
豆油期货,all,2011-06-04,138
豆油期货,pc,2011-06-04,80
豆油期货,wise,2011-06-04,58
豆油期货,all,2011-06-05,141
豆油期货,pc,2011-06-05,80
豆油期货,wise,2011-06-05,61
豆油期货,all,2011-06-06,170
豆油期货,pc,2011-06-06,110
豆油期货,wise,2011-06-06,60
豆油期货,all,2011-06-07,166
豆油期货,pc,2011-06-07,99
豆油期货,wise,2011-06-07,67
豆油期货,all,2011-06-08,200
豆油期货,pc,2011-06-08,133
豆油期货,wise,2011-06-08,67
豆油期货,all,2011-06-09,175
豆油期货,pc,2011-06-09,110
豆油期货,wise,2011-06-09,65
豆油期货,all,2011-06-10,194
豆油期货,pc,2011-06-10,133
豆油期货,wise,2011-06-10,61
豆油期货,all,2011-06-11,148
豆油期货,pc,2011-06-11,83
豆油期货,wise,2011-06-11,65
豆油期货,all,2011-06-12,147
